year,reserve,polygon_id,date,point_id,veg_type,veg_status,radius,photo_id,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,CS name
2024,B,A,2024-05-17,10,S,L,8.2,NA,NA,NA,NA,NA,NA,-121.75121681,37.38960714,580.395,Global,0.01,0.01,0.015,0.014,1.934,m,FIX,2024-05-17 14:50:34.4 UTC-07:00,2024-05-17 14:50:34.4 UTC-07:00,1,1.6,NA,NA,NA,-121.74683041,37.39057367,652.014,408.996,Global CS
2024,B,A,2024-05-17,11,S,L,6.4,NA,NA,NA,NA,NA,NA,-121.75102076,37.38944099,579.835,Global,0.01,0.01,0.021,0.014,1.934,m,FIX,2024-05-17 14:54:12.8 UTC-07:00,2024-05-17 14:54:12.8 UTC-07:00,1,1.4,NA,NA,NA,-121.74683041,37.39057367,652.014,398.076,Global CS
2024,B,A,2024-05-17,12,"F, S","D, L",2.4,NA,NA,NA,NA,NA,NA,-121.75095846,37.38929986,576.173,Global,0.01,0.01,0.019,0.014,1.934,m,FIX,2024-05-17 14:57:15.0 UTC-07:00,2024-05-17 14:57:15.0 UTC-07:00,1,1.5,NA,NA,NA,-121.74683041,37.39057367,652.014,398.889,Global CS
2024,B,A,2024-05-17,13,H,M,9.7,NA,NA,NA,NA,NA,NA,-121.7512745,37.38942057,574.544,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,2024-05-17 15:00:02.4 UTC-07:00,2024-05-17 15:00:02.4 UTC-07:00,1,1.4,NA,NA,NA,-121.74683041,37.39057367,652.014,420.708,Global CS
2024,B,A,2024-05-17,14,H,L,9.2,NA,NA,NA,NA,NA,NA,-121.75254154,37.39016316,573.412,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-05-17 15:07:01.2 UTC-07:00,2024-05-17 15:07:01.2 UTC-07:00,1,1.3,NA,NA,NA,-121.74683041,37.39057367,652.014,513.598,Global CS
2024,B,A,2024-05-17,15,T,L,15.2,NA,NA,NA,NA,NA,NA,-121.75266694,37.39063335,581.539,Global,0.01,0.01,0.014,0.014,1.934,m,FIX,2024-05-17 15:10:19.4 UTC-07:00,2024-05-17 15:10:19.4 UTC-07:00,1,1.4,NA,NA,NA,-121.74683041,37.39057367,652.014,521.466,Global CS
2024,B,A,2024-05-17,16,S,L,7.8,NA,NA,NA,NA,NA,NA,-121.75245098,37.38951284,575.708,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,2024-05-17 15:17:17.8 UTC-07:00,2024-05-17 15:17:17.8 UTC-07:00,1,1,NA,NA,NA,-121.74683041,37.39057367,652.014,516.892,Global CS
2024,B,A,2024-05-17,17,E,L,9,NA,NA,NA,NA,NA,NA,-121.75295825,37.38937046,579.602,Global,0.01,0.01,0.016,0.014,1.934,m,FIX,2024-05-17 15:25:14.2 UTC-07:00,2024-05-17 15:25:14.2 UTC-07:00,1,2,NA,NA,NA,-121.74683041,37.39057367,652.014,563.321,Global CS
2024,B,A,2024-05-17,18,S,L,9.7,NA,NA,NA,NA,NA,NA,-121.75349209,37.39042975,570.878,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-17 15:34:27.8 UTC-07:00,2024-05-17 15:34:27.8 UTC-07:00,1,1.5,NA,NA,NA,-121.74683041,37.39057367,652.014,595.485,Global CS
2024,B,A,2024-05-17,19,H,L,29.3,NA,NA,NA,NA,NA,NA,-121.75178862,37.38919794,574.176,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-17 15:41:02.2 UTC-07:00,2024-05-17 15:41:02.2 UTC-07:00,1,1.2,NA,NA,NA,-121.74683041,37.39057367,652.014,471.065,Global CS
2024,B,A,2024-05-17,20,D,L,13.4,NA,NA,NA,NA,NA,NA,-121.75209836,37.38886514,576.645,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-17 15:47:49.0 UTC-07:00,2024-05-17 15:47:49.0 UTC-07:00,1,1.5,NA,NA,NA,-121.74683041,37.39057367,652.014,508.944,Global CS
2024,B,A,2024-05-17,21,E,L,2.8,NA,NA,NA,NA,NA,NA,-121.75066011,37.3881969,571.94,Global,0.01,0.01,0.015,0.014,1.934,m,FIX,2024-05-17 16:05:12.2 UTC-07:00,2024-05-17 16:05:12.2 UTC-07:00,1,1.3,NA,NA,NA,-121.74683041,37.39057367,652.014,436.739,Global CS
2024,B,A,2024-05-17,22,S,L,3.4,NA,NA,NA,NA,NA,NA,-121.75051565,37.38820393,570.415,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-17 16:06:34.6 UTC-07:00,2024-05-17 16:06:34.6 UTC-07:00,1,1.2,NA,NA,NA,-121.74683041,37.39057367,652.014,426.68,Global CS
2024,B,A,2024-05-17,23,H,L,12.2,NA,NA,NA,NA,NA,NA,-121.75013278,37.38825228,568.225,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-17 16:10:18.2 UTC-07:00,2024-05-17 16:10:18.2 UTC-07:00,1,1.5,NA,NA,NA,-121.74683041,37.39057367,652.014,398.284,Global CS
2024,B,A,2024-05-17,24,D,L,8.1,NA,NA,NA,NA,NA,NA,-121.75015619,37.38747704,573.593,Global,0.01,0.01,0.02,0.014,1.934,m,FIX,2024-05-17 16:14:55.8 UTC-07:00,2024-05-17 16:14:55.8 UTC-07:00,1,1.7,NA,NA,NA,-121.74683041,37.39057367,652.014,459.071,Global CS
2024,B,A,2024-05-17,25,T,L,7.6,NA,NA,NA,NA,NA,NA,-121.75052408,37.38763216,576.709,Global,0.015,0.011,0.038,0.019,1.934,m,FIX,2024-05-17 16:21:47.4 UTC-07:00,2024-05-17 16:21:47.4 UTC-07:00,1,1.8,NA,NA,NA,-121.74683041,37.39057367,652.014,467.969,Global CS
2024,B,A,2024-05-17,26,S,L,9.5,NA,NA,NA,NA,NA,NA,-121.75002665,37.38785958,568.838,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-17 16:24:09.8 UTC-07:00,2024-05-17 16:24:09.8 UTC-07:00,1,1.4,NA,NA,NA,-121.74683041,37.39057367,652.014,421.288,Global CS
2024,B,A,2024-05-17,27,D,L,7.2,NA,NA,NA,NA,NA,NA,-121.75131526,37.38714438,600.514,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,2024-05-17 16:35:53.0 UTC-07:00,2024-05-17 16:35:53.0 UTC-07:00,1,1.5,NA,NA,NA,-121.74683041,37.39057367,652.014,552.367,Global CS
2024,B,A,2024-05-17,28,D,L,9.3,NA,NA,NA,NA,NA,NA,-121.75151423,37.38740572,600.867,Global,0.01,0.01,0.016,0.014,1.934,m,FIX,2024-05-17 16:38:27.6 UTC-07:00,2024-05-17 16:38:27.6 UTC-07:00,1,1.4,NA,NA,NA,-121.74683041,37.39057367,652.014,546.024,Global CS
2024,B,A,2024-05-17,29,S,L,3.8,NA,NA,NA,NA,NA,NA,-121.75174227,37.38776972,599.629,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-17 16:43:23.8 UTC-07:00,2024-05-17 16:43:23.8 UTC-07:00,1,1.1,NA,NA,NA,-121.74683041,37.39057367,652.014,537.259,Global CS
2024,B,A,2024-05-17,30,H,L,29.6,NA,NA,NA,NA,NA,NA,-121.73507345,37.38811377,695.277,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-17 17:28:25.6 UTC-07:00,2024-05-17 17:28:25.6 UTC-07:00,1,1.2,NA,NA,NA,-121.74683041,37.39057367,652.014,1077.409,Global CS
2024,B,A,2024-05-17,31,D,L,10,NA,NA,NA,NA,NA,NA,-121.73541161,37.38774442,695.402,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-05-17 17:43:51.8 UTC-07:00,2024-05-17 17:43:51.8 UTC-07:00,1,1.3,NA,NA,NA,-121.74683041,37.39057367,652.014,1059.916,Global CS
2024,B,A,2024-05-17,32,D,L,7,NA,NA,NA,NA,NA,NA,-121.73594945,37.38783386,697.765,Global,0.01,0.01,0.014,0.014,1.934,m,FIX,2024-05-17 17:46:25.4 UTC-07:00,2024-05-17 17:46:25.4 UTC-07:00,1,1.4,NA,NA,NA,-121.74683041,37.39057367,652.014,1011.646,Global CS
2024,B,A,2024-05-17,33,H,L,19.5,NA,NA,NA,NA,NA,NA,-121.73644515,37.38752466,687.488,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-17 17:50:03.6 UTC-07:00,2024-05-17 17:50:03.6 UTC-07:00,1,1.1,NA,NA,NA,-121.74683041,37.39057367,652.014,980.776,Global CS
2024,B,A,2024-05-17,34,F,D,6.4,NA,NA,NA,NA,NA,NA,-121.73640632,37.38723852,692.916,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-05-17 17:52:09.6 UTC-07:00,2024-05-17 17:52:09.6 UTC-07:00,1,1.2,NA,NA,NA,-121.74683041,37.39057367,652.014,995.593,Global CS
2024,B,A,2024-05-17,35,D,L,13.5,NA,NA,NA,NA,NA,NA,-121.73680028,37.38726629,684.993,Global,0.01,0.01,0.017,0.014,1.934,m,FIX,2024-05-17 17:55:00.0 UTC-07:00,2024-05-17 17:55:00.0 UTC-07:00,1,1.2,NA,NA,NA,-121.74683041,37.39057367,652.014,961.825,Global CS
2024,B,A,2024-05-17,36,H,L,18.1,NA,NA,NA,NA,NA,NA,-121.7370756,37.38743847,676.343,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-17 17:57:36.4 UTC-07:00,2024-05-17 17:57:36.4 UTC-07:00,1,1.3,NA,NA,NA,-121.74683041,37.39057367,652.014,931.763,Global CS
2024,B,A,2024-05-17,37,S,L,9.6,NA,NA,NA,NA,NA,NA,-121.73732229,37.38772446,668.144,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-17 18:00:49.8 UTC-07:00,2024-05-17 18:00:49.8 UTC-07:00,1,1.6,NA,NA,NA,-121.74683041,37.39057367,652.014,899.697,Global CS
2024,B,A,2024-05-17,38,"T, H","L, L",9.5,NA,NA,NA,NA,NA,NA,-121.73787014,37.38775111,657.676,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-17 18:04:16.4 UTC-07:00,2024-05-17 18:04:16.4 UTC-07:00,1,1.3,NA,NA,NA,-121.74683041,37.39057367,652.014,853.206,Global CS
2024,B,A,2024-05-17,39,T,L,8.1,NA,NA,NA,NA,NA,NA,-121.73774194,37.38849033,655.114,Global,0.01,0.01,0.014,0.014,1.934,m,FIX,2024-05-17 18:10:27.0 UTC-07:00,2024-05-17 18:10:27.0 UTC-07:00,1,1.3,NA,NA,NA,-121.74683041,37.39057367,652.014,837.491,Global CS
2024,B,A,2024-05-17,40,S,L,5.1,NA,NA,NA,NA,NA,NA,-121.73743763,37.38798163,663.486,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-17 18:16:47.4 UTC-07:00,2024-05-17 18:16:47.4 UTC-07:00,1,1.6,NA,NA,NA,-121.74683041,37.39057367,652.014,880.322,Global CS
2024,B,A,2024-05-17,41,S,L,10,NA,NA,NA,NA,NA,NA,-121.74917462,37.38900122,579.071,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-17 18:43:58.6 UTC-07:00,2024-05-17 18:43:58.6 UTC-07:00,1,1.3,NA,NA,NA,-121.74683041,37.39057367,652.014,280.37,Global CS
2024,B,A,2024-05-17,42,H,M,9,NA,NA,NA,NA,NA,NA,-121.74939296,37.38916474,582.844,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-17 18:46:26.6 UTC-07:00,2024-05-17 18:46:26.6 UTC-07:00,1,1.3,NA,NA,NA,-121.74683041,37.39057367,652.014,283.694,Global CS
2024,B,A,2024-05-17,43,"D, S","L, L",9.5,NA,NA,NA,NA,NA,NA,-121.74971974,37.38916526,584.651,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-05-17 18:49:51.2 UTC-07:00,2024-05-17 18:49:51.2 UTC-07:00,1,1.7,NA,NA,NA,-121.74683041,37.39057367,652.014,306.918,Global CS
2024,B,A,2024-05-17,44,D,L,8,NA,NA,NA,NA,NA,NA,-121.74797115,37.38900717,599.399,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,2024-05-17 18:57:03.2 UTC-07:00,2024-05-17 18:57:03.2 UTC-07:00,1,1.2,NA,NA,NA,-121.74683041,37.39057367,652.014,207.383,Global CS
2024,B,A,2024-05-17,45,S,L,4.9,NA,NA,NA,NA,NA,NA,-121.74762996,37.38917706,605.295,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-17 19:00:28.8 UTC-07:00,2024-05-17 19:00:28.8 UTC-07:00,1,1.2,NA,NA,NA,-121.74683041,37.39057367,652.014,176.212,Global CS
2024,B,A,2024-05-17,46,H,M,11,NA,NA,NA,NA,NA,NA,-121.74512628,37.39183198,721.803,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-17 19:13:33.4 UTC-07:00,2024-05-17 19:13:33.4 UTC-07:00,1,1.1,NA,NA,NA,-121.74683041,37.39057367,652.014,217.783,Global CS
2024,B,A,2024-05-17,47,D,L,10,NA,NA,NA,NA,NA,NA,-121.74634776,37.39043354,648.195,Global,0.01,0.01,0.024,0.014,1.934,m,FIX,2024-05-17 19:33:35.0 UTC-07:00,2024-05-17 19:33:35.0 UTC-07:00,1,1.4,NA,NA,NA,-121.74683041,37.39057367,652.014,45.526,Global CS
2024,B,A,2024-05-17,48,H,L,11,NA,NA,NA,NA,NA,NA,-121.74610951,37.3901242,636.952,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-17 19:35:49.0 UTC-07:00,2024-05-17 19:35:49.0 UTC-07:00,1,1.2,NA,NA,NA,-121.74683041,37.39057367,652.014,82.083,Global CS
2024,B,A,2024-05-17,49,S,L,13.4,NA,NA,NA,NA,NA,NA,-121.74488241,37.38996153,627.681,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-17 19:41:21.6 UTC-07:00,2024-05-17 19:41:21.6 UTC-07:00,1,1.3,NA,NA,NA,-121.74683041,37.39057367,652.014,186.768,Global CS
2024,B,B,2024-05-18,1,"F, H","D, L",4,NA,NA,NA,NA,NA,NA,-121.72244242,37.3941565,772.342,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-18 10:42:32.2 UTC-07:00,2024-05-18 10:42:32.2 UTC-07:00,1,1,NA,NA,NA,-121.72224327,37.39392977,778.579,31.031,Global CS
2024,B,B,2024-05-18,2,D,L,12.3,NA,NA,NA,NA,NA,NA,-121.72162065,37.39409559,782.646,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-18 10:45:32.0 UTC-07:00,2024-05-18 10:45:32.0 UTC-07:00,1,1.2,NA,NA,NA,-121.72224327,37.39392977,778.579,58.44,Global CS
2024,B,B,2024-05-18,3,H,L,11,NA,NA,NA,NA,NA,NA,-121.72123052,37.39427574,783.677,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-18 10:48:02.8 UTC-07:00,2024-05-18 10:48:02.8 UTC-07:00,1,1.1,NA,NA,NA,-121.72224327,37.39392977,778.579,97.819,Global CS
2024,B,B,2024-05-18,4,D,L,9.7,NA,NA,NA,NA,NA,NA,-121.72111937,37.3940792,783.315,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-05-18 10:49:42.2 UTC-07:00,2024-05-18 10:49:42.2 UTC-07:00,1,1.1,NA,NA,NA,-121.72224327,37.39392977,778.579,101.127,Global CS
2024,B,B,2024-05-18,5,"F, H","D, L",3.8,NA,NA,NA,NA,NA,NA,-121.72082872,37.39423295,778.939,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-18 10:51:19.6 UTC-07:00,2024-05-18 10:51:19.6 UTC-07:00,1,1.1,NA,NA,NA,-121.72224327,37.39392977,778.579,129.736,Global CS
2024,B,B,2024-05-18,6,H,L,21,NA,NA,NA,NA,NA,NA,-121.72040026,37.39382309,774.968,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-18 10:54:32.8 UTC-07:00,2024-05-18 10:54:32.8 UTC-07:00,1,1.1,NA,NA,NA,-121.72224327,37.39392977,778.579,163.657,Global CS
2024,B,B,2024-05-18,7,D,L,14.2,NA,NA,NA,NA,NA,NA,-121.72060332,37.3934804,778.179,Global,0.011,0.012,0.017,0.016,1.934,m,FIX,2024-05-18 10:55:57.6 UTC-07:00,2024-05-18 10:55:57.6 UTC-07:00,1,1.2,NA,NA,NA,-121.72224327,37.39392977,778.579,153.571,Global CS
2024,B,B,2024-05-18,8,"T, F","D, D",7.5,NA,NA,NA,NA,NA,NA,-121.72040772,37.39314775,776.141,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-18 10:58:14.6 UTC-07:00,2024-05-18 10:58:14.6 UTC-07:00,1,1,NA,NA,NA,-121.72224327,37.39392977,778.579,184.284,Global CS
2024,B,B,2024-05-18,9,H,M,17.6,NA,NA,NA,NA,NA,NA,-121.72095505,37.3928065,768.106,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-18 11:01:28.4 UTC-07:00,2024-05-18 11:01:28.4 UTC-07:00,1,1.1,NA,NA,NA,-121.72224327,37.39392977,778.579,169.217,Global CS
2024,B,B,2024-05-18,10,H,M,8.7,NA,NA,NA,NA,NA,NA,-121.72270557,37.3932106,759.353,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-18 11:14:45.2 UTC-07:00,2024-05-18 11:14:45.2 UTC-07:00,1,1.2,NA,NA,NA,-121.72224327,37.39392977,778.579,91.366,Global CS
2024,B,B,2024-05-18,11,D,L,14.1,NA,NA,NA,NA,NA,NA,-121.72369202,37.39248928,765.891,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-18 11:18:02.6 UTC-07:00,2024-05-18 11:18:02.6 UTC-07:00,1,1.2,NA,NA,NA,-121.72224327,37.39392977,778.579,205.289,Global CS
2024,B,B,2024-05-18,12,H,L,14.3,NA,NA,NA,NA,NA,NA,-121.72412948,37.39241059,755.941,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-18 11:21:06.2 UTC-07:00,2024-05-18 11:21:06.2 UTC-07:00,1,1.3,NA,NA,NA,-121.72224327,37.39392977,778.579,238.261,Global CS
2024,B,B,2024-05-18,13,D,L,8.5,NA,NA,NA,NA,NA,NA,-121.72476719,37.39267495,744.208,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,2024-05-18 11:25:02.2 UTC-07:00,2024-05-18 11:25:02.2 UTC-07:00,1,1.3,NA,NA,NA,-121.72224327,37.39392977,778.579,265.356,Global CS
2024,B,B,2024-05-18,14,"T, F","D, D",5.3,NA,NA,NA,NA,NA,NA,-121.72489448,37.39287462,737.339,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-18 11:27:24.8 UTC-07:00,2024-05-18 11:27:24.8 UTC-07:00,1,1.5,NA,NA,NA,-121.72224327,37.39392977,778.579,265.313,Global CS
2024,B,B,2024-05-18,15,"T, H","D, L",8.6,NA,NA,NA,NA,NA,NA,-121.72521603,37.39271554,737.11,Global,0.01,0.01,0.019,0.014,1.934,m,FIX,2024-05-18 11:29:20.0 UTC-07:00,2024-05-18 11:29:20.0 UTC-07:00,1,1.9,NA,NA,NA,-121.72224327,37.39392977,778.579,298.396,Global CS
2024,B,B,2024-05-18,16,H,L,9.4,NA,NA,NA,NA,NA,NA,-121.7250876,37.39284679,735.518,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-18 11:31:40.6 UTC-07:00,2024-05-18 11:31:40.6 UTC-07:00,1,1.3,NA,NA,NA,-121.72224327,37.39392977,778.579,282.125,Global CS
2024,B,B,2024-05-18,17,H,M,23.6,NA,NA,NA,NA,NA,NA,-121.7263779,37.39517451,753.977,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-18 11:45:49.0 UTC-07:00,2024-05-18 11:45:49.0 UTC-07:00,1,1.4,NA,NA,NA,-121.72224327,37.39392977,778.579,392.019,Global CS
2024,B,B,2024-05-18,18,D,L,6.8,NA,NA,NA,NA,NA,NA,-121.7261644,37.39542776,754.97,Global,0.016,0.012,0.04,0.02,1.934,m,FIX,2024-05-18 11:48:03.4 UTC-07:00,2024-05-18 11:48:03.4 UTC-07:00,1,2,NA,NA,NA,-121.72224327,37.39392977,778.579,385.621,Global CS
2024,B,B,2024-05-18,19,D,R,6.7,NA,NA,NA,NA,NA,NA,-121.72596978,37.39528375,750.312,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,2024-05-18 11:50:43.0 UTC-07:00,2024-05-18 11:50:43.0 UTC-07:00,1,1.8,NA,NA,NA,-121.72224327,37.39392977,778.579,363.584,Global CS
2024,B,B,2024-05-18,20,"T, H","D, L",2.4,NA,NA,NA,NA,NA,NA,-121.72845767,37.39422959,760.536,Global,0.011,0.013,0.022,0.017,1.934,m,FIX,2024-05-18 11:58:01.2 UTC-07:00,2024-05-18 11:58:01.2 UTC-07:00,1,2.9,NA,NA,NA,-121.72224327,37.39392977,778.579,551.593,Global CS
2024,B,B,2024-05-18,21,D,M,5.3,NA,NA,NA,NA,NA,NA,-121.72835617,37.39426606,760.57,Global,0.01,0.01,0.014,0.014,1.934,m,FIX,2024-05-18 11:58:57.4 UTC-07:00,2024-05-18 11:58:57.4 UTC-07:00,1,1.9,NA,NA,NA,-121.72224327,37.39392977,778.579,542.887,Global CS
2024,B,B,2024-05-18,22,"F, H","D, L",5.1,NA,NA,NA,NA,NA,NA,-121.72890221,37.39400136,754.222,Global,0.01,0.01,0.013,0.014,1.934,m,FIX,2024-05-18 12:01:49.4 UTC-07:00,2024-05-18 12:01:49.4 UTC-07:00,1,1.4,NA,NA,NA,-121.72224327,37.39392977,778.579,590.202,Global CS
2024,B,B,2024-05-18,23,H,L,17.3,NA,NA,NA,NA,NA,NA,-121.72877229,37.39415977,754.46,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-18 12:04:30.8 UTC-07:00,2024-05-18 12:04:30.8 UTC-07:00,1,1.1,NA,NA,NA,-121.72224327,37.39392977,778.579,579.204,Global CS
2024,B,B,2024-05-18,24,D,L,10.4,NA,NA,NA,NA,NA,NA,-121.72873369,37.39450885,741.826,Global,0.01,0.01,0.012,0.014,1.934,m,FIX,2024-05-18 12:08:23.8 UTC-07:00,2024-05-18 12:08:23.8 UTC-07:00,1,1.1,NA,NA,NA,-121.72224327,37.39392977,778.579,579.425,Global CS
2024,B,B,2024-05-18,25,H,M,5.9,NA,NA,NA,NA,NA,NA,-121.72856399,37.39459266,742.525,Global,0.01,0.01,0.015,0.014,1.934,m,FIX,2024-05-18 12:09:59.6 UTC-07:00,2024-05-18 12:09:59.6 UTC-07:00,1,1.2,NA,NA,NA,-121.72224327,37.39392977,778.579,565.611,Global CS
2024,B,B,2024-05-18,26,T,L,6.2,NA,NA,NA,NA,NA,NA,-121.72807033,37.39459725,756.353,Global,0.01,0.01,0.018,0.014,1.934,m,FIX,2024-05-18 12:12:15.8 UTC-07:00,2024-05-18 12:12:15.8 UTC-07:00,1,1.2,NA,NA,NA,-121.72224327,37.39392977,778.579,521.734,Global CS
2024,B,B,2024-05-18,27,H,L,21.7,NA,NA,NA,NA,NA,NA,-121.72777156,37.39415663,753.592,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-18 12:14:51.8 UTC-07:00,2024-05-18 12:14:51.8 UTC-07:00,1,1,NA,NA,NA,-121.72224327,37.39392977,778.579,490.779,Global CS
2024,B,B,2024-05-18,28,D,L,9.8,NA,NA,NA,NA,NA,NA,-121.72660961,37.39424595,743.496,Global,0.011,0.013,0.024,0.017,1.934,m,FIX,2024-05-18 12:18:20.8 UTC-07:00,2024-05-18 12:18:20.8 UTC-07:00,1,1.1,NA,NA,NA,-121.72224327,37.39392977,778.579,389.688,Global CS
2024,B,B,2024-05-18,29,S,L,4.7,NA,NA,NA,NA,NA,NA,-121.73027083,37.39305702,739.988,Global,0.01,0.01,0.017,0.014,1.934,m,FIX,2024-05-18 12:40:01.0 UTC-07:00,2024-05-18 12:40:01.0 UTC-07:00,1,1.1,NA,NA,NA,-121.72224327,37.39392977,778.579,718.438,Global CS
2024,B,B,2024-05-18,30,H,L,9.4,NA,NA,NA,NA,NA,NA,-121.73010386,37.39296344,745.118,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-18 12:40:59.4 UTC-07:00,2024-05-18 12:40:59.4 UTC-07:00,1,1,NA,NA,NA,-121.72224327,37.39392977,778.579,705.066,Global CS
2024,B,B,2024-05-18,31,D,L,6,NA,NA,NA,NA,NA,NA,-121.73010134,37.39315416,743.507,Global,0.015,0.066,0.064,0.068,1.934,m,FIX,2024-05-18 12:43:43.4 UTC-07:00,2024-05-18 12:43:43.4 UTC-07:00,1,1.3,NA,NA,NA,-121.72224327,37.39392977,778.579,702.009,Global CS
2024,B,B,2024-05-18,32,D,L,11,NA,NA,NA,NA,NA,NA,-121.73053655,37.39334399,732.368,Global,0.01,0.01,0.011,0.014,1.934,m,FIX,2024-05-18 12:46:30.8 UTC-07:00,2024-05-18 12:46:30.8 UTC-07:00,1,1.2,NA,NA,NA,NA,NA,NA,NA,Global CS
2024,B,B,2024-05-18,33,H,M,12.8,NA,NA,NA,NA,NA,NA,-121.7302286,37.39344094,740.38,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-18 12:51:19.4 UTC-07:00,2024-05-18 12:51:19.4 UTC-07:00,1,1.1,NA,NA,NA,-121.72224327,37.39392977,778.579,710.195,Global CS
2024,B,B,2024-05-18,34,D,L,9.4,NA,NA,NA,NA,NA,NA,-121.73004393,37.3936049,740.402,Global,0.01,0.01,0.02,0.014,1.934,m,FIX,2024-05-18 12:52:52.6 UTC-07:00,2024-05-18 12:52:52.6 UTC-07:00,1,1.2,NA,NA,NA,-121.72224327,37.39392977,778.579,692.724,Global CS
2024,B,B,2024-05-18,35,T,M,4.5,NA,NA,NA,NA,NA,NA,-121.72992703,37.39340456,749.821,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-18 12:54:20.0 UTC-07:00,2024-05-18 12:54:20.0 UTC-07:00,1,1.2,NA,NA,NA,-121.72224327,37.39392977,778.579,683.503,Global CS
2024,B,B,2024-05-18,36,D,L,7.4,NA,NA,NA,NA,NA,NA,-121.72946233,37.39286894,744.64,Global,0.01,0.01,0.022,0.014,1.934,m,FIX,2024-05-18 12:57:28.2 UTC-07:00,2024-05-18 12:57:28.2 UTC-07:00,1,1.4,NA,NA,NA,-121.72224327,37.39392977,778.579,650.871,Global CS
2024,B,B,2024-05-18,37,H,L,20,NA,NA,NA,NA,NA,NA,-121.72956691,37.39231332,734.239,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-18 13:04:18.6 UTC-07:00,2024-05-18 13:04:18.6 UTC-07:00,1,1.1,NA,NA,NA,-121.72224327,37.39392977,778.579,674.289,Global CS
2024,B,B,2024-05-18,38,F,D,8.1,NA,NA,NA,NA,NA,NA,-121.73024914,37.39236503,745.531,Global,0.01,0.01,0.01,0.014,1.934,m,FIX,2024-05-18 13:11:26.2 UTC-07:00,2024-05-18 13:11:26.2 UTC-07:00,1,1.2,NA,NA,NA,-121.72224327,37.39392977,778.579,730.641,Global CS
